"glottocode","language","iso","level","area","latitude","longitude","countries","affiliation","subclassification"
"bata1285","Batanga","bnm","language","Africa",1.397041,9.51011,"CM;GQ","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Sawabantu, Bengaic","(Batanga:1);"
"uncl1530","Unclassified Bengaic","","family","Africa",1.3718,9.61289,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Sawabantu, Bengaic","(Molengue:1)uncl1530:1;"
"yasa1241","Yasa-Kombe","","family","Africa",1.890695,10.207065,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Sawabantu, Bengaic","((Asonga_-Ngumbi:1,Bomudi:1,Moganda:1)ngum1255:1,(Asonga:1,Bodele:1,Bomui:1,Bweko:1,Iyasa:1,Mapanga:1,Marry:1,Mogana:1,Mooma:1,One_-Yasa:1,Vendo:1)yasa1242:1)yasa1241:1;"
"ndas1240","Ndasa-Wumbvu","","family","Africa",-2.4206775,12.8167325,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Bantu B20A, Siguic","(Ndasa:1,Wumbvu:1)ndas1240:1;"
"sigh1238","Sighu","sxe","language","Africa",-0.95605,13.1214,"GA","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Bantu B20A, Siguic","(Sighu:1);"
"osam1235","Osamayi","syx","language","Africa",-0.012,13.61,"GA","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Bantu B20A, Kotaic","(Osamayi:1);"
"kota1281","Kota-Mahongwe","","family","Africa",0.82978,14.0086,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Bantu B20A, Kotaic","(Kota_-Gabon:1,Mahongwe:1)kota1281:1;"
"ngoe1239","Bafaw-Balong-Manenguba","","family","Africa",4.77937666666667,9.48749083333333,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Lundu-Balong (A.10), Greater Manenguba","((((Bafaw:1,Balong:1)bafa1247:1,(Bima_-oroko:1,Ekombe:1,Lokoko:1,Lokundu:1,Lolue:1,Londo:1,Longolo:1,Lotanga:1,Mbonge:1)orok1266:1)bafa1252:1,(Mokpwe:1,Wumboko-Bubia:1)kpwe1234:1)bafa1251:1,((Mienge:1,Nswase:1)bass1260:1,((Elung:1,Mwambong:1,Mwamenam:1,Ninong:1,Northern_Bakossi:1,Southern_Bakossi:1,Western_Bakossi:1)akoo1248:1,(Babong:1,Bafun:1,Balondo:1,Baneka:1,Manehas:1,Nuclear_Bakaka:1)baka1273:1)cent2284:1,(Bareko:1,Kekem:1,Melong:1,Santchou:1)mboc1235:1)mane1268:1)ngoe1239:1;"
"nkon1247","Nkongho","nkc","language","Africa",5.33848,9.80096,"CM","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Lundu-Balong (A.10), Greater Manenguba","(Nkongho:1);"
"nort3213","Northern Okani","","family","Africa",-0.79991,11.454125,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, B10-B30, Okani (B.30)","((Pinji:1,Simba:1)himb1234:1,Kande:1)nort3213:1;"
"sout3191","Southern Okani","","family","Africa",-1.31410333333333,11.3461366666667,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, B10-B30, Okani (B.30)","(Bubi:1,Tsogo:1,Viya:1)sout3191:1;"
"galw1238","Galwa","","dialect","Africa",-1.48741,9.50247,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, B10-B30, Myene","(Galwa:1);"
"orun1242","Orungu","","dialect","Africa",-1.48741,9.50247,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, B10-B30, Myene","(Orungu:1);"
"enen1239","Enenga","","dialect","Africa",-1.48741,9.50247,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, B10-B30, Myene","(Enenga:1);"
"mpon1255","Mpongwe","","dialect","Africa",-1.48741,9.50247,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, B10-B30, Myene","(Mpongwe:1);"
"nkom1238","Nkomi","","dialect","Africa",-1.48741,9.50247,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, B10-B30, Myene","(Nkomi:1);"
"ajum1239","Ajumba","","dialect","Africa",-1.48741,9.50247,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, B10-B30, Myene","(Ajumba:1);"
"ivhi1241","Ivhiadaobi","","dialect","Africa",7.10204,6.44919,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, North-Central Edoid, Afenmai-Bendel, Uneme-Yekhee, Yekhee","(Ivhiadaobi:1);"
"avia1241","Avianwu","","dialect","Africa",7.10204,6.44919,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, North-Central Edoid, Afenmai-Bendel, Uneme-Yekhee, Yekhee","(Avianwu:1);"
"avie1238","Aviele","","dialect","Africa",7.10204,6.44919,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, North-Central Edoid, Afenmai-Bendel, Uneme-Yekhee, Yekhee","(Aviele:1);"
"uzai1238","Uzairue","","dialect","Africa",7.10204,6.44919,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, North-Central Edoid, Afenmai-Bendel, Uneme-Yekhee, Yekhee","(Uzairue:1);"
"uwep1238","Uwepa-Uwano","","dialect","Africa",7.10204,6.44919,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, North-Central Edoid, Afenmai-Bendel, Uneme-Yekhee, Yekhee","(Uwepa-Uwano:1);"
"ekpe1251","Ekperi","","dialect","Africa",7.10204,6.44919,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, North-Central Edoid, Afenmai-Bendel, Uneme-Yekhee, Yekhee","(Ekperi:1);"
"sout2804","South Ibie","","dialect","Africa",7.10204,6.44919,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, North-Central Edoid, Afenmai-Bendel, Uneme-Yekhee, Yekhee","(South_Ibie:1);"
"auch1238","Auchi","","dialect","Africa",7.10204,6.44919,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, North-Central Edoid, Afenmai-Bendel, Uneme-Yekhee, Yekhee","(Auchi:1);"
"ivhi1242","Ivhimion","","dialect","Africa",7.09089,5.84494,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, North-Central Edoid, Central Plains Edoid, Emaic, Emai-Iuleha-Ora","(Ivhimion:1);"
"iule1238","Iuleha","","dialect","Africa",7.09089,5.84494,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, North-Central Edoid, Central Plains Edoid, Emaic, Emai-Iuleha-Ora","(Iuleha:1);"
"oraa1239","Ora","","dialect","Africa",7.09089,5.84494,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, North-Central Edoid, Central Plains Edoid, Emaic, Emai-Iuleha-Ora","(Ora:1);"
"emai1242","Emai","","dialect","Africa",7.09089,5.84494,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, North-Central Edoid, Central Plains Edoid, Emaic, Emai-Iuleha-Ora","(Emai:1);"
"arhe1238","Arhe","","dialect","Africa",7.15307,6.21209,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Igwic, Ikpeshic, Ivbie North-Okpela-Arhe","(Arhe:1);"
"okpe1248","Okpela","","dialect","Africa",7.15307,6.21209,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Igwic, Ikpeshic, Ivbie North-Okpela-Arhe","(Okpela:1);"
"ivbi1242","Ivbie North","","dialect","Africa",7.15307,6.21209,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Igwic, Ikpeshic, Ivbie North-Okpela-Arhe","(Ivbie_North:1);"
"ebun1242","Ebunn-Oke","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Western Okpamheri","(Ebunn-Oke:1);"
"ebun1241","Ebunn-Ugbo","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Western Okpamheri","(Ebunn-Ugbo:1);"
"ekoo1238","Eko","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Western Okpamheri","(Eko:1);"
"lank1242","Lankpese","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Western Okpamheri","(Lankpese:1);"
"imog1238","Imoga","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Western Okpamheri","(Imoga:1);"
"beku1238","Bekuma","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Western Okpamheri","(Bekuma:1);"
"ikar1242","Ikaran-Oke","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Western Okpamheri","(Ikaran-Oke:1);"
"onum1238","Onumo","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Western Okpamheri","(Onumo:1);"
"ekpe1252","Ekpe","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Western Okpamheri","(Ekpe:1);"
"igbo1257","Igbo-Ola-Oke","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Western Okpamheri","(Igbo-Ola-Oke:1);"
"ogbe1245","Ogbe-Sale","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Western Okpamheri","(Ogbe-Sale:1);"
"ikpe1244","Ikpesa","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Western Okpamheri","(Ikpesa:1);"
"igbo1256","Igbo-Ola-Sale","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Western Okpamheri","(Igbo-Ola-Sale:1);"
"ikar1241","Ikaran-Ele","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Western Okpamheri","(Ikaran-Ele:1);"
"aiye1241","Aiyegunle","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Western Okpamheri","(Aiyegunle:1);"
"ogug1242","Ogugu (Western Okpamheri)","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Western Okpamheri","(Ogugu_-Western_Okpamheri:1);"
"ogbe1246","Ogbe-Oke","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Western Okpamheri","(Ogbe-Oke:1);"
"dagb1247","Dagbala","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Okulosho","(Dagbala:1);"
"omaa1238","Oma","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Okulosho","(Oma:1);"
"ojaa1238","Oja","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Okulosho","(Oja:1);"
"make1248","Makeke","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Okulosho","(Makeke:1);"
"ojir1238","Ojirami","","dialect","Africa",7.33708,5.97843,"","Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Southern Northwestern Edoid, Okpamheri, Okulosho","(Ojirami:1);"
"ejam1238","Ejamat","eja","language","Africa",12.3355,-16.515,"GW;SN","Atlantic-Congo, North-Central Atlantic, Central Atlantic, Bak, Joola-Manjaku, Jola, FH-Jola, PF-Jola, Her-Ejamat","(Ejamat:1);"
"kera1248","Keerak","hhr","language","Africa",12.3652,-16.6857,"GW;SN","Atlantic-Congo, North-Central Atlantic, Central Atlantic, Bak, Joola-Manjaku, Jola, FH-Jola, PF-Jola, Her-Ejamat","(Keerak:1);"
"karo1293","Karon-Mlomp","","family","Africa",12.9118,-16.63825,"","Atlantic-Congo, North-Central Atlantic, Central Atlantic, Bak, Joola-Manjaku, Jola, FH-Jola, PF-Jola, Kwatay-Karon-Mlomp","(Karon:1,Mlomp:1)karo1293:1;"
"kuwa1246","Kuwaataay","cwt","language","Africa",12.48255,-16.74835,"SN","Atlantic-Congo, North-Central Atlantic, Central Atlantic, Bak, Joola-Manjaku, Jola, FH-Jola, PF-Jola, Kwatay-Karon-Mlomp","(Kuwaataay:1);"
"scot1245","Scottish Gaelic","gla","language","Eurasia",56.7574,-5.24366,"GB","Indo-European, Classical Indo-European, Celtic, Nuclear Celtic, Core Celtic, Insular Celtic, Goidelic, Modern Goidelic, Eastern Goidelic","(Church_Gaelic:1,East_Sutherlandshire:1)scot1245:1;"
"manx1243","Manx","glv","language","Eurasia",54.2604,-4.45437,"GB;IM","Indo-European, Classical Indo-European, Celtic, Nuclear Celtic, Core Celtic, Insular Celtic, Goidelic, Modern Goidelic, Eastern Goidelic","(Manx:1);"
"done1238","Donegal","","dialect","Eurasia",53.2186,-7.61509,"","Indo-European, Classical Indo-European, Celtic, Nuclear Celtic, Core Celtic, Insular Celtic, Goidelic, Modern Goidelic, Irish","(Donegal:1);"
"muns1250","Munster-Leinster","","dialect","Eurasia",53.2186,-7.61509,"","Indo-European, Classical Indo-European, Celtic, Nuclear Celtic, Core Celtic, Insular Celtic, Goidelic, Modern Goidelic, Irish","(Munster-Leinster:1);"
"conn1243","Connacht","","dialect","Eurasia",53.2186,-7.61509,"","Indo-European, Classical Indo-European, Celtic, Nuclear Celtic, Core Celtic, Insular Celtic, Goidelic, Modern Goidelic, Irish","(Connacht:1);"
"bret1245","Bretonic","","family","Eurasia",48.00749,-3.433345,"","Indo-European, Classical Indo-European, Celtic, Nuclear Celtic, Core Celtic, Insular Celtic, Brythonic, Southwestern Brythonic, Middle-Modern Southwestern Brythonic","((Cornouaillais:1,Leonais:1,Middle_Breton:1,Tregorrois:1)bret1244:1,((Northern_Bas_Vannetais:1,Southern_Bas_Vannetais:1)basv1234:1,Haut_Vannetais:1)vann1244:1)bret1245:1;"
"corn1251","Cornish","cor","language","Eurasia",50.5233,-4.18619,"GB","Indo-European, Classical Indo-European, Celtic, Nuclear Celtic, Core Celtic, Insular Celtic, Brythonic, Southwestern Brythonic, Middle-Modern Southwestern Brythonic","(Middle_Cornish:1,Modern_Cornish:1)corn1251:1;"
"oldb1248","Old Breton","obt","dialect","Eurasia",50.61436,-4.34409,"","Indo-European, Classical Indo-European, Celtic, Nuclear Celtic, Core Celtic, Insular Celtic, Brythonic, Southwestern Brythonic, Old South-West British","(Old_Breton:1);"
"oldc1254","Old Cornish","","dialect","Eurasia",50.61436,-4.34409,"","Indo-European, Classical Indo-European, Celtic, Nuclear Celtic, Core Celtic, Insular Celtic, Brythonic, Southwestern Brythonic, Old South-West British","(Old_Cornish:1);"
"sout2673","Southern Welsh","","dialect","Eurasia",52,-4,"","Indo-European, Classical Indo-European, Celtic, Nuclear Celtic, Core Celtic, Insular Celtic, Brythonic, Old-Modern Welsh, Welsh","(Southern_Welsh:1);"
"pata1258","Patagonian Welsh","","dialect","Eurasia",52,-4,"","Indo-European, Classical Indo-European, Celtic, Nuclear Celtic, Core Celtic, Insular Celtic, Brythonic, Old-Modern Welsh, Welsh","(Patagonian_Welsh:1);"
"nort2668","Northern Welsh","","dialect","Eurasia",52,-4,"","Indo-European, Classical Indo-European, Celtic, Nuclear Celtic, Core Celtic, Insular Celtic, Brythonic, Old-Modern Welsh, Welsh","(Northern_Welsh:1);"
"oldw1241","Old Welsh","","dialect","Eurasia",52.582,-4.089,"","Indo-European, Classical Indo-European, Celtic, Nuclear Celtic, Core Celtic, Insular Celtic, Brythonic, Old-Modern Welsh, Old-Middle Welsh","(Old_Welsh:1);"
"midd1363","Middle Welsh","wlm","dialect","Eurasia",52.582,-4.089,"","Indo-European, Classical Indo-European, Celtic, Nuclear Celtic, Core Celtic, Insular Celtic, Brythonic, Old-Modern Welsh, Old-Middle Welsh","(Middle_Welsh:1);"
"sout3416","Southern Nuclear Asia Minor","","dialect","Eurasia",40.1897,44.4839,"","Indo-European, Classical Indo-European, Armenic, Eastern-Western Armenian, Western Armenian, Nuclear Western Armenian, Asia Minor-Hamshenic, Asia Minor, Nuclear Asia Minor","(((Bolu_-Armenian:1,Kesaria:1,Stanoz:1,Yozgat:1)kesa1248:1,((Kyurin:1,Syolyoz:1)gyur1234:1,(((Aslanbeck:1,Constantinople_Armenian:1,Eudokia:1,Rodosto:1,Sebastia:1,Smyrna_Armenian:1)eudo1234:1,Karin:1,Marzvan-Amasia:1,North_Komedia:1,(Akn:1,Arabkir:1,Kharberd-Erznkad:1,Shapin-Karahisar:1)shab1254:1)core1265:1,Malatya:1)mala1555:1,Sivrihisar:1)sivr1235:1)sout3417:1,Trabzon:1)sout3416:1;"
"syri1241","Kessab-Latakia-Jisr-al-Shughur","","dialect","Eurasia",40.1897,44.4839,"","Indo-European, Classical Indo-European, Armenic, Eastern-Western Armenian, Western Armenian, Nuclear Western Armenian, Asia Minor-Hamshenic, Asia Minor, Nuclear Asia Minor","(Kessab-Latakia-Jisr-al-Shughur:1);"
"crim1254","Crimea-Nor-Nakhichevan","","dialect","Eurasia",40.1897,44.4839,"","Indo-European, Classical Indo-European, Armenic, Eastern-Western Armenian, Western Armenian, Nuclear Western Armenian, Asia Minor-Hamshenic, Asia Minor, Nuclear Asia Minor","(Crimea-Nor-Nakhichevan:1);"
"aynt1234","Ayntab","","dialect","Eurasia",40.1897,44.4839,"","Indo-European, Classical Indo-European, Armenic, Eastern-Western Armenian, Western Armenian, Nuclear Western Armenian, Asia Minor-Hamshenic, Asia Minor, Nuclear Asia Minor","(Ayntab:1);"
